pid,face_id,version,trust_rating,emotion_rating,fem_choice,femininity_full,masc_choice,masculinity_full,export_timestamp,data_source
test_032,face_16,both,4,3,right,6,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_16,left,6,9,right,6,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_16,right,9,1,right,6,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_17,both,2,5,left,3,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_17,left,5,6,left,3,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_17,right,9,2,left,3,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_18,both,9,7,neither,3,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_18,left,5,8,neither,3,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_18,right,6,7,neither,3,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_19,both,6,8,left,3,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_19,left,9,3,left,3,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_19,right,8,7,left,3,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_20,both,3,4,neither,4,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_20,left,2,3,neither,4,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_20,right,8,2,neither,4,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_21,both,6,1,neither,9,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_21,left,4,5,neither,9,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_21,right,1,4,neither,9,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_22,both,6,2,neither,8,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_22,left,9,9,neither,8,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_22,right,2,6,neither,8,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_23,both,8,6,both,8,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_23,left,1,5,both,8,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_23,right,7,1,both,8,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_24,both,6,5,both,7,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_24,left,4,6,both,7,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_24,right,9,4,both,7,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_25,both,3,2,neither,7,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_25,left,5,5,neither,7,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_25,right,7,3,neither,7,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_26,both,1,8,neither,7,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_26,left,7,1,neither,7,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_26,right,6,5,neither,7,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_27,both,1,1,both,3,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_27,left,6,7,both,3,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_27,right,3,3,both,3,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_28,both,6,4,left,9,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_28,left,7,1,left,9,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_28,right,7,5,left,9,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_29,both,1,3,left,8,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_29,left,9,6,left,8,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_29,right,7,4,left,8,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_30,both,1,5,both,6,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_30,left,7,9,both,6,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_30,right,7,5,both,6,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_31,both,8,6,right,5,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_31,left,8,3,right,5,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_31,right,8,8,right,5,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_32,both,8,9,neither,7,both,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_32,left,5,7,neither,7,both,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_32,right,1,2,neither,7,both,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_33,both,9,8,left,5,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_33,left,9,8,left,5,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_33,right,4,3,left,5,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_34,both,1,8,neither,3,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_34,left,6,4,neither,3,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_34,right,2,1,neither,3,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_35,both,9,2,neither,9,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_35,left,1,6,neither,9,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_032,face_35,right,5,1,neither,9,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_1,both,3,8,right,2,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_1,left,5,9,right,2,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_1,right,3,4,right,2,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_2,both,2,2,neither,7,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_2,left,1,1,neither,7,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_2,right,7,3,neither,7,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_3,both,1,5,neither,8,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_3,left,3,5,neither,8,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_3,right,6,6,neither,8,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_4,both,8,8,neither,1,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_4,left,8,9,neither,1,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_4,right,5,2,neither,1,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_5,both,4,7,neither,5,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_5,left,3,4,neither,5,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_5,right,2,9,neither,5,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_6,both,2,9,both,6,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_6,left,6,7,both,6,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_6,right,5,8,both,6,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_7,both,4,3,both,9,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_7,left,6,7,both,9,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_7,right,6,6,both,9,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_8,both,4,7,neither,7,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_8,left,3,4,neither,7,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_8,right,9,7,neither,7,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_9,both,5,4,left,6,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_9,left,1,4,left,6,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_9,right,3,2,left,6,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_10,both,6,4,right,5,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_10,left,2,4,right,5,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_10,right,2,3,right,5,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_11,both,4,3,left,5,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_11,left,9,7,left,5,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_11,right,4,7,left,5,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_12,both,6,7,right,6,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_12,left,5,2,right,6,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_12,right,9,6,right,6,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_13,both,9,7,left,7,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_13,left,6,4,left,7,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_13,right,3,7,left,7,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_14,both,1,4,neither,6,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_14,left,2,3,neither,6,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_14,right,1,5,neither,6,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_15,both,8,2,neither,7,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_15,left,6,4,neither,7,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_15,right,3,1,neither,7,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_16,both,2,1,left,9,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_16,left,2,8,left,9,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_16,right,2,6,left,9,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_17,both,7,4,both,8,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_17,left,1,6,both,8,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_17,right,7,8,both,8,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_18,both,7,1,neither,8,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_18,left,4,6,neither,8,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_18,right,8,7,neither,8,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_19,both,8,8,neither,9,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_19,left,6,2,neither,9,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_19,right,6,2,neither,9,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_20,both,1,9,both,8,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_20,left,4,2,both,8,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_20,right,1,7,both,8,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_21,both,3,4,both,8,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_21,left,6,2,both,8,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_21,right,9,3,both,8,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_22,both,3,9,left,8,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_22,left,1,8,left,8,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_22,right,8,6,left,8,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_23,both,8,9,right,8,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_23,left,7,9,right,8,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_23,right,6,6,right,8,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_24,both,1,8,both,6,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_24,left,2,6,both,6,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_24,right,4,2,both,6,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_25,both,5,1,left,8,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_25,left,6,4,left,8,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_25,right,2,3,left,8,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_26,both,1,4,neither,9,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_26,left,1,1,neither,9,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_26,right,9,2,neither,9,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_27,both,5,1,left,1,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_27,left,7,1,left,1,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_27,right,6,5,left,1,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_28,both,1,4,neither,2,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_28,left,5,7,neither,2,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_28,right,2,3,neither,2,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_29,both,8,1,both,5,left,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_29,left,1,7,both,5,left,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_29,right,3,8,both,5,left,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_30,both,9,8,both,8,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_30,left,8,6,both,8,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_30,right,2,2,both,8,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_31,both,7,5,both,8,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_31,left,2,1,both,8,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_31,right,9,7,both,8,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_32,both,6,3,right,4,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_32,left,8,2,right,4,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_32,right,1,8,right,4,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_33,both,4,3,both,7,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_33,left,6,2,both,7,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_33,right,7,4,both,7,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_34,both,6,2,both,4,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_34,left,5,8,both,4,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_34,right,4,6,both,4,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_35,both,3,4,right,1,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_35,left,9,8,right,1,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_033,face_35,right,2,5,right,1,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_034,face_1,both,6,3,both,3,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_034,face_1,left,5,4,both,3,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_034,face_1,right,1,9,both,3,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_034,face_2,both,7,4,neither,7,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_034,face_2,left,1,5,neither,7,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_034,face_2,right,7,4,neither,7,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
